Data;Kurs;Zmiana;Nazwa Tabeli
2017-10-19;3.5896;-0.31;203/A/NBP/2017
2017-10-18;3.6006;0.12;202/A/NBP/2017
2017-10-17;3.5964;-0.11;201/A/NBP/2017
2017-10-16;3.6004;-0.02;200/A/NBP/2017
2017-10-13;3.6010;-0.58;199/A/NBP/2017
2017-10-11;3.6219;-0.68;197/A/NBP/2017
2017-10-10;3.6468;-0.75;196/A/NBP/2017
2017-10-09;3.6743;-0.15;195/A/NBP/2017
2017-10-06;3.6799;0.81;194/A/NBP/2017
2017-10-05;3.6502;-0.26;193/A/NBP/2017
2017-10-04;3.6597;-0.38;192/A/NBP/2017
2017-10-03;3.6737;0.03;191/A/NBP/2017
2017-10-02;3.6726;0.57;190/A/NBP/2017
2017-09-29;3.6519;-0.44;189/A/NBP/2017
2017-09-28;3.6682;0.09;188/A/NBP/2017
2017-09-27;3.6650;1.15;187/A/NBP/2017
2017-09-26;3.6234;1.03;186/A/NBP/2017
2017-09-25;3.5866;0.60;185/A/NBP/2017
2017-09-22;3.5651;-0.90;184/A/NBP/2017
2017-09-21;3.5975;1.00;183/A/NBP/2017
2017-09-20;3.5619;-0.56;182/A/NBP/2017
2017-09-19;3.5821;-0.17;181/A/NBP/2017
2017-09-18;3.5881;0.05;180/A/NBP/2017
2017-09-15;3.5863;-0.34;179/A/NBP/2017
2017-09-14;3.5984;1.00;178/A/NBP/2017
2017-09-13;3.5627;0.21;177/A/NBP/2017
2017-09-12;3.5552;0.73;176/A/NBP/2017
2017-09-11;3.5293;0.15;175/A/NBP/2017
2017-09-08;3.5239;-0.77;174/A/NBP/2017
2017-09-07;3.5511;-0.08;173/A/NBP/2017
2017-09-06;3.5538;-0.29;172/A/NBP/2017
2017-09-05;3.5642;-0.21;171/A/NBP/2017
2017-09-04;3.5718;0.07;170/A/NBP/2017
2017-09-01;3.5693;-0.36;169/A/NBP/2017
2017-08-31;3.5822;0.40;168/A/NBP/2017
2017-08-30;3.5678;0.87;167/A/NBP/2017
2017-08-29;3.5372;-1.02;166/A/NBP/2017
2017-08-28;3.5736;-1.04;165/A/NBP/2017
2017-08-25;3.6112;-0.60;164/A/NBP/2017
2017-08-24;3.6329;0.15;163/A/NBP/2017
2017-08-23;3.6274;-0.17;162/A/NBP/2017
2017-08-22;3.6334;-0.20;161/A/NBP/2017
2017-08-21;3.6408;-0.14;160/A/NBP/2017
2017-08-18;3.6459;0.55;159/A/NBP/2017
2017-08-17;3.6258;-0.49;158/A/NBP/2017
2017-08-16;3.6435;0.43;157/A/NBP/2017
2017-08-14;3.6278;-0.47;156/A/NBP/2017
2017-08-11;3.6449;0.05;155/A/NBP/2017
2017-08-10;3.6432;0.25;154/A/NBP/2017
2017-08-09;3.6342;0.87;153/A/NBP/2017
2017-08-08;3.6027;0.09;152/A/NBP/2017
2017-08-07;3.5995;0.82;151/A/NBP/2017
2017-08-04;3.5702;-0.60;150/A/NBP/2017
2017-08-03;3.5918;0.15;149/A/NBP/2017
2017-08-02;3.5863;-0.36;148/A/NBP/2017
2017-08-01;3.5991;-0.75;147/A/NBP/2017
2017-07-31;3.6264;-0.39;146/A/NBP/2017
2017-07-28;3.6406;0.11;145/A/NBP/2017
2017-07-27;3.6366;-0.80;144/A/NBP/2017
2017-07-26;3.6661;0.39;143/A/NBP/2017
2017-07-25;3.6519;0.34;142/A/NBP/2017
2017-07-24;3.6395;0.21;141/A/NBP/2017
2017-07-21;3.6320;-0.78;140/A/NBP/2017
2017-07-20;3.6604;0.32;139/A/NBP/2017
2017-07-19;3.6486;0.05;138/A/NBP/2017
2017-07-18;3.6469;-0.81;137/A/NBP/2017
2017-07-17;3.6767;-0.59;136/A/NBP/2017
2017-07-14;3.6986;-0.40;135/A/NBP/2017
2017-07-13;3.7133;0.27;134/A/NBP/2017
2017-07-12;3.7034;-0.54;133/A/NBP/2017
2017-07-11;3.7235;0.20;132/A/NBP/2017
2017-07-10;3.7160;0.25;131/A/NBP/2017
2017-07-07;3.7068;-0.76;130/A/NBP/2017
2017-07-06;3.7351;-0.32;129/A/NBP/2017
2017-07-05;3.7471;0.26;128/A/NBP/2017
2017-07-04;3.7372;0.47;127/A/NBP/2017
2017-07-03;3.7196;0.36;126/A/NBP/2017
2017-06-30;3.7062;-0.16;125/A/NBP/2017
2017-06-29;3.7122;-0.34;124/A/NBP/2017
2017-06-28;3.7249;-0.52;123/A/NBP/2017
2017-06-27;3.7442;-0.56;122/A/NBP/2017
2017-06-26;3.7653;-0.45;121/A/NBP/2017
2017-06-23;3.7824;-0.47;120/A/NBP/2017
2017-06-22;3.8002;-0.23;119/A/NBP/2017
2017-06-21;3.8090;0.60;118/A/NBP/2017
2017-06-20;3.7862;0.66;117/A/NBP/2017
2017-06-19;3.7615;-0.36;116/A/NBP/2017
2017-06-16;3.7749;0.67;115/A/NBP/2017
2017-06-14;3.7497;0.32;114/A/NBP/2017
2017-06-13;3.7379;0.08;113/A/NBP/2017
2017-06-12;3.7350;-0.31;112/A/NBP/2017
2017-06-09;3.7465;0.17;111/A/NBP/2017
2017-06-08;3.7400;0.43;110/A/NBP/2017
2017-06-07;3.7241;-0.02;109/A/NBP/2017
2017-06-06;3.7250;0.50;108/A/NBP/2017
2017-06-05;3.7066;-0.69;107/A/NBP/2017
2017-06-02;3.7323;0.16;106/A/NBP/2017
2017-06-01;3.7262;-0.25;105/A/NBP/2017
2017-05-31;3.7354;-0.31;104/A/NBP/2017
2017-05-30;3.7471;0.27;103/A/NBP/2017
2017-05-29;3.7371;0.33;102/A/NBP/2017
2017-05-26;3.7248;0.19;101/A/NBP/2017
2017-05-25;3.7177;-0.95;100/A/NBP/2017
2017-05-24;3.7535;0.48;099/A/NBP/2017
2017-05-23;3.7354;-0.46;098/A/NBP/2017
2017-05-22;3.7526;-0.55;097/A/NBP/2017
2017-05-19;3.7735;-0.50;096/A/NBP/2017
2017-05-18;3.7926;0.31;095/A/NBP/2017
2017-05-17;3.7808;-0.33;094/A/NBP/2017
2017-05-16;3.7932;-1.38;093/A/NBP/2017
2017-05-15;3.8463;-0.96;092/A/NBP/2017
2017-05-12;3.8837;0.24;091/A/NBP/2017
2017-05-11;3.8744;-0.09;090/A/NBP/2017
2017-05-10;3.8777;0.09;089/A/NBP/2017
2017-05-09;3.8741;0.91;088/A/NBP/2017
2017-05-08;3.8391;-0.26;087/A/NBP/2017
2017-05-05;3.8490;-0.36;086/A/NBP/2017
2017-05-04;3.8630;-0.12;085/A/NBP/2017
2017-05-02;3.8675;-0.05;084/A/NBP/2017
2017-04-28;3.8696;-0.21;083/A/NBP/2017
2017-04-27;3.8776;0.05;082/A/NBP/2017
2017-04-26;3.8757;-0.30;081/A/NBP/2017
2017-04-25;3.8873;-0.48;080/A/NBP/2017
2017-04-24;3.9060;-1.96;079/A/NBP/2017
2017-04-21;3.9841;0.64;078/A/NBP/2017
2017-04-20;3.9588;0.04;077/A/NBP/2017
2017-04-19;3.9571;-0.46;076/A/NBP/2017
2017-04-18;3.9800;0.11;075/A/NBP/2017
2017-04-14;3.9911;0.39;074/A/NBP/2017
2017-04-13;3.9886;0.33;073/A/NBP/2017
2017-04-12;4.0026;0.68;072/A/NBP/2017
2017-04-11;4.0009;0.64;071/A/NBP/2017
2017-04-10;3.9956;0.51;070/A/NBP/2017
2017-04-07;3.9755;-0.09;069/A/NBP/2017
2017-04-06;3.9792;0.02;068/A/NBP/2017
2017-04-05;3.9783;-0.27;067/A/NBP/2017
2017-04-04;3.9890;0.57;066/A/NBP/2017
2017-04-03;3.9664;0.53;065/A/NBP/2017
2017-03-31;3.9455;0.13;064/A/NBP/2017
2017-03-30;3.9402;0.35;063/A/NBP/2017
2017-03-29;3.9265;0.25;062/A/NBP/2017
2017-03-28;3.9169;-0.23;061/A/NBP/2017
2017-03-27;3.9259;-0.56;060/A/NBP/2017
2017-03-24;3.9481;-0.52;059/A/NBP/2017
2017-03-23;3.9687;-0.11;058/A/NBP/2017
2017-03-22;3.9731;0.58;057/A/NBP/2017
2017-03-21;3.9502;-0.80;056/A/NBP/2017
2017-03-20;3.9821;-0.24;055/A/NBP/2017
2017-03-17;3.9917;-0.95;054/A/NBP/2017
2017-03-16;4.0300;-0.85;053/A/NBP/2017
2017-03-15;4.0646;-0.13;052/A/NBP/2017
2017-03-14;4.0697;-0.12;051/A/NBP/2017
2017-03-13;4.0747;-0.03;050/A/NBP/2017
2017-03-10;4.0761;-0.25;049/A/NBP/2017
2017-03-09;4.0864;0.11;048/A/NBP/2017
2017-03-08;4.0818;0.04;047/A/NBP/2017
2017-03-07;4.0803;0.34;046/A/NBP/2017
2017-03-06;4.0663;-0.71;045/A/NBP/2017
2017-03-03;4.0955;0.47;044/A/NBP/2017
2017-03-02;4.0765;0.02;043/A/NBP/2017
2017-03-01;4.0756;-0.03;042/A/NBP/2017
2017-02-28;4.0770;0.06;041/A/NBP/2017
2017-02-27;4.0745;0.16;040/A/NBP/2017
2017-02-24;4.0681;-0.39;039/A/NBP/2017
2017-02-23;4.0840;-0.14;038/A/NBP/2017
2017-02-22;4.0899;-0.10;037/A/NBP/2017
2017-02-21;4.0942;0.61;036/A/NBP/2017
2017-02-20;4.0692;0.00;035/A/NBP/2017
2017-02-17;4.0693;0.31;034/A/NBP/2017
2017-02-16;4.0567;-0.45;033/A/NBP/2017
2017-02-15;4.0752;0.56;032/A/NBP/2017
2017-02-14;4.0525;0.07;031/A/NBP/2017
2017-02-13;4.0496;0.15;030/A/NBP/2017
2017-02-10;4.0435;0.26;029/A/NBP/2017
2017-02-09;4.0332;-0.47;028/A/NBP/2017
2017-02-08;4.0521;0.60;027/A/NBP/2017
2017-02-07;4.0280;0.97;026/A/NBP/2017
2017-02-06;3.9892;-0.30;025/A/NBP/2017
2017-02-03;4.0014;0.45;024/A/NBP/2017
2017-02-02;3.9835;-0.59;023/A/NBP/2017
2017-02-01;4.0071;-0.93;022/A/NBP/2017
2017-01-31;4.0446;-0.06;021/A/NBP/2017
2017-01-30;4.0472;-0.30;020/A/NBP/2017
2017-01-27;4.0595;0.01;019/A/NBP/2017
2017-01-26;4.0590;0.01;018/A/NBP/2017
2017-01-25;4.0585;-0.30;017/A/NBP/2017
2017-01-24;4.0708;-0.13;016/A/NBP/2017
2017-01-23;4.0760;-0.60;015/A/NBP/2017
2017-01-20;4.1005;-0.02;014/A/NBP/2017
2017-01-19;4.1014;0.35;013/A/NBP/2017
2017-01-18;4.0870;-0.29;012/A/NBP/2017
2017-01-17;4.0989;-0.88;011/A/NBP/2017
2017-01-16;4.1354;0.66;010/A/NBP/2017
2017-01-13;4.1084;-0.05;009/A/NBP/2017
2017-01-12;4.1103;-0.87;008/A/NBP/2017
2017-01-11;4.1465;0.47;007/A/NBP/2017
2017-01-10;4.1270;-0.77;006/A/NBP/2017
2017-01-09;4.1592;-0.18;005/A/NBP/2017
2017-01-05;4.1667;-0.88;004/A/NBP/2017
2017-01-04;4.2037;-0.55;003/A/NBP/2017
2017-01-03;4.2271;0.39;002/A/NBP/2017
2017-01-02;4.2106;0.75;001/A/NBP/2017
2016-12-30;4.1793;-0.87;252/A/NBP/2016
2016-12-29;4.2161;-0.23;251/A/NBP/2016
2016-12-28;4.2260;0.33;250/A/NBP/2016
2016-12-27;4.2120;-0.19;249/A/NBP/2016
2016-12-23;4.2199;-0.05;248/A/NBP/2016
2016-12-22;4.2222;-0.62;247/A/NBP/2016
2016-12-21;4.2484;-0.02;246/A/NBP/2016
2016-12-20;4.2493;0.56;245/A/NBP/2016
2016-12-19;4.2255;-0.10;244/A/NBP/2016
2016-12-16;4.2296;-0.08;243/A/NBP/2016
2016-12-15;4.2329;1.34;242/A/NBP/2016
2016-12-14;4.1768;-0.33;241/A/NBP/2016
2016-12-13;4.1905;-0.44;240/A/NBP/2016
2016-12-12;4.2090;0.76;239/A/NBP/2016
2016-12-09;4.1772;1.62;238/A/NBP/2016
2016-12-08;4.1107;-0.39;237/A/NBP/2016
2016-12-07;4.1268;-1.33;236/A/NBP/2016
2016-12-06;4.1825;-0.92;235/A/NBP/2016
2016-12-05;4.2213;0.15;234/A/NBP/2016
2016-12-02;4.2150;0.39;233/A/NBP/2016
2016-12-01;4.1987;0.64;232/A/NBP/2016
2016-11-30;4.1721;-0.25;231/A/NBP/2016
2016-11-29;4.1827;0.74;230/A/NBP/2016
2016-11-28;4.1521;-0.26;229/A/NBP/2016
2016-11-25;4.1628;-0.60;228/A/NBP/2016
2016-11-24;4.1880;0.70;227/A/NBP/2016
2016-11-23;4.1588;0.20;226/A/NBP/2016
2016-11-22;4.1507;-0.58;225/A/NBP/2016
2016-11-21;4.1748;-0.52;224/A/NBP/2016
2016-11-18;4.1968;1.43;223/A/NBP/2016
2016-11-17;4.1375;-0.01;222/A/NBP/2016
2016-11-16;4.1380;1.33;221/A/NBP/2016
2016-11-15;4.0837;0.08;220/A/NBP/2016
2016-11-14;4.0805;2.38;219/A/NBP/2016
2016-11-10;3.9856;1.40;218/A/NBP/2016
2016-11-09;3.9305;0.35;217/A/NBP/2016
2016-11-08;3.9169;0.09;216/A/NBP/2016
2016-11-07;3.9132;0.69;215/A/NBP/2016
2016-11-04;3.8862;-0.26;214/A/NBP/2016
2016-11-03;3.8965;0.03;213/A/NBP/2016
2016-11-02;3.8954;-1.35;212/A/NBP/2016
2016-10-31;3.9488;-0.52;211/A/NBP/2016
2016-10-28;3.9696;-0.16;210/A/NBP/2016
2016-10-27;3.9760;0.61;209/A/NBP/2016
2016-10-26;3.9517;-0.07;208/A/NBP/2016
2016-10-25;3.9543;-0.37;207/A/NBP/2016
2016-10-24;3.9690;-0.28;206/A/NBP/2016
2016-10-21;3.9800;1.12;205/A/NBP/2016
2016-10-20;3.9359;0.19;204/A/NBP/2016
2016-10-19;3.9285;0.35;203/A/NBP/2016
2016-10-18;3.9148;-0.30;202/A/NBP/2016
2016-10-17;3.9265;0.77;201/A/NBP/2016
2016-10-14;3.8965;-0.51;200/A/NBP/2016
2016-10-13;3.9164;0.81;199/A/NBP/2016
2016-10-12;3.8851;0.95;198/A/NBP/2016
2016-10-11;3.8487;0.47;197/A/NBP/2016
2016-10-10;3.8307;-0.51;196/A/NBP/2016
2016-10-07;3.8505;0.26;195/A/NBP/2016
2016-10-06;3.8405;0.26;194/A/NBP/2016
2016-10-05;3.8307;-0.43;193/A/NBP/2016
2016-10-04;3.8472;0.58;192/A/NBP/2016
2016-10-03;3.8252;-0.79;191/A/NBP/2016
2016-09-30;3.8558;0.53;190/A/NBP/2016
2016-09-29;3.8354;0.24;189/A/NBP/2016
2016-09-28;3.8264;0.10;188/A/NBP/2016
2016-09-27;3.8227;-0.25;187/A/NBP/2016
2016-09-26;3.8324;-0.01;186/A/NBP/2016
2016-09-23;3.8328;0.52;185/A/NBP/2016
2016-09-22;3.8128;-1.23;184/A/NBP/2016
2016-09-21;3.8601;0.42;183/A/NBP/2016
2016-09-20;3.8438;-0.38;182/A/NBP/2016
2016-09-19;3.8586;0.23;181/A/NBP/2016
2016-09-16;3.8497;-0.23;180/A/NBP/2016
2016-09-15;3.8587;-0.33;179/A/NBP/2016
2016-09-14;3.8716;-0.05;178/A/NBP/2016
2016-09-13;3.8734;0.17;177/A/NBP/2016
2016-09-12;3.8668;0.74;176/A/NBP/2016
2016-09-09;3.8385;0.34;175/A/NBP/2016
2016-09-08;3.8255;-0.68;174/A/NBP/2016
2016-09-07;3.8515;-0.91;173/A/NBP/2016
2016-09-06;3.8869;-0.17;172/A/NBP/2016
2016-09-05;3.8937;-0.58;171/A/NBP/2016
2016-09-02;3.9164;0.12;170/A/NBP/2016
2016-09-01;3.9116;0.09;169/A/NBP/2016
2016-08-31;3.9082;0.58;168/A/NBP/2016
2016-08-30;3.8858;0.18;167/A/NBP/2016
2016-08-29;3.8789;1.20;166/A/NBP/2016
2016-08-26;3.8328;0.36;165/A/NBP/2016
2016-08-25;3.8190;0.04;164/A/NBP/2016
2016-08-24;3.8174;0.30;163/A/NBP/2016
2016-08-23;3.8061;-0.08;162/A/NBP/2016
2016-08-22;3.8090;0.49;161/A/NBP/2016
2016-08-19;3.7905;0.21;160/A/NBP/2016
2016-08-18;3.7826;-0.65;159/A/NBP/2016
2016-08-17;3.8075;0.38;158/A/NBP/2016
2016-08-16;3.7929;-0.76;157/A/NBP/2016
2016-08-12;3.8219;-0.20;156/A/NBP/2016
2016-08-11;3.8297;0.12;155/A/NBP/2016
2016-08-10;3.8250;-0.60;154/A/NBP/2016
2016-08-09;3.8482;-0.58;153/A/NBP/2016
2016-08-08;3.8706;0.43;152/A/NBP/2016
2016-08-05;3.8542;-0.12;151/A/NBP/2016
2016-08-04;3.8588;0.19;150/A/NBP/2016
2016-08-03;3.8516;-0.78;149/A/NBP/2016
2016-08-02;3.8820;-0.56;148/A/NBP/2016
2016-08-01;3.9040;-0.82;147/A/NBP/2016
2016-07-29;3.9364;-0.06;146/A/NBP/2016
2016-07-28;3.9389;-0.88;145/A/NBP/2016
2016-07-27;3.9739;0.14;144/A/NBP/2016
2016-07-26;3.9682;-0.04;143/A/NBP/2016
2016-07-25;3.9697;0.49;142/A/NBP/2016
2016-07-22;3.9504;-0.46;141/A/NBP/2016
2016-07-21;3.9685;-0.26;140/A/NBP/2016
2016-07-20;3.9790;0.53;139/A/NBP/2016
2016-07-19;3.9582;-0.68;138/A/NBP/2016
2016-07-18;3.9853;0.64;137/A/NBP/2016
2016-07-15;3.9598;-0.21;136/A/NBP/2016
2016-07-14;3.9681;-0.32;135/A/NBP/2016
2016-07-13;3.9809;0.01;134/A/NBP/2016
2016-07-12;3.9807;-0.63;133/A/NBP/2016
2016-07-11;4.0060;0.15;132/A/NBP/2016
2016-07-08;4.0001;-0.09;131/A/NBP/2016
2016-07-07;4.0036;-0.47;130/A/NBP/2016
2016-07-06;4.0225;0.66;129/A/NBP/2016
2016-07-05;3.9963;0.19;128/A/NBP/2016
2016-07-04;3.9886;0.85;127/A/NBP/2016
2016-07-01;3.9548;-0.64;126/A/NBP/2016
2016-06-30;3.9803;-0.26;125/A/NBP/2016
2016-06-29;3.9905;-0.31;124/A/NBP/2016
2016-06-28;4.0030;-0.58;123/A/NBP/2016
2016-06-27;4.0263;0.67;122/A/NBP/2016
2016-06-24;3.9994;3.63;121/A/NBP/2016
2016-06-23;3.8593;-0.90;120/A/NBP/2016
2016-06-22;3.8945;0.53;119/A/NBP/2016
2016-06-21;3.8741;0.04;118/A/NBP/2016
2016-06-20;3.8724;-1.75;117/A/NBP/2016
2016-06-17;3.9412;-0.14;116/A/NBP/2016
2016-06-16;3.9469;0.30;115/A/NBP/2016
2016-06-15;3.9351;-0.33;114/A/NBP/2016
2016-06-14;3.9483;1.39;113/A/NBP/2016
2016-06-13;3.8943;1.03;112/A/NBP/2016
2016-06-10;3.8545;1.10;111/A/NBP/2016
2016-06-09;3.8126;-0.06;110/A/NBP/2016
2016-06-08;3.8150;-0.39;109/A/NBP/2016
2016-06-07;3.8298;-0.79;108/A/NBP/2016
2016-06-06;3.8602;-1.99;107/A/NBP/2016
2016-06-03;3.9384;0.46;106/A/NBP/2016
2016-06-02;3.9204;-0.37;105/A/NBP/2016
2016-06-01;3.9350;-0.05;104/A/NBP/2016
2016-05-31;3.9369;-0.26;103/A/NBP/2016
2016-05-30;3.9470;0.20;102/A/NBP/2016
2016-05-27;3.9393;-0.73;101/A/NBP/2016
2016-05-25;3.9684;-0.26;100/A/NBP/2016
2016-05-24;3.9789;0.70;099/A/NBP/2016
2016-05-23;3.9513;0.39;098/A/NBP/2016
2016-05-20;3.9358;0.50;097/A/NBP/2016
2016-05-19;3.9161;0.40;096/A/NBP/2016
2016-05-18;3.9005;1.29;095/A/NBP/2016
2016-05-17;3.8508;-0.30;094/A/NBP/2016
2016-05-16;3.8625;-0.39;093/A/NBP/2016
2016-05-13;3.8775;-0.09;092/A/NBP/2016
2016-05-12;3.8811;-0.11;091/A/NBP/2016
2016-05-11;3.8855;0.01;090/A/NBP/2016
2016-05-10;3.8853;0.32;089/A/NBP/2016
2016-05-09;3.8730;-0.01;088/A/NBP/2016
2016-05-06;3.8732;0.67;087/A/NBP/2016
2016-05-05;3.8475;0.46;086/A/NBP/2016
2016-05-04;3.8300;0.27;085/A/NBP/2016
2016-05-02;3.8195;-1.40;084/A/NBP/2016
2016-04-29;3.8738;0.11;083/A/NBP/2016
2016-04-28;3.8695;-0.25;082/A/NBP/2016
2016-04-27;3.8793;-0.36;081/A/NBP/2016
2016-04-26;3.8935;-0.07;080/A/NBP/2016
2016-04-25;3.8962;1.47;079/A/NBP/2016
2016-04-22;3.8399;1.10;078/A/NBP/2016
2016-04-21;3.7981;0.37;077/A/NBP/2016
2016-04-20;3.7842;-0.22;076/A/NBP/2016
2016-04-19;3.7925;-0.22;075/A/NBP/2016
2016-04-18;3.8010;-0.43;074/A/NBP/2016
2016-04-15;3.8176;0.01;073/A/NBP/2016
2016-04-14;3.8174;1.07;072/A/NBP/2016
2016-04-13;3.7771;0.75;071/A/NBP/2016
2016-04-12;3.7490;-0.26;070/A/NBP/2016
2016-04-11;3.7587;-0.30;069/A/NBP/2016
2016-04-08;3.7701;0.77;068/A/NBP/2016
2016-04-07;3.7414;-0.26;067/A/NBP/2016
2016-04-06;3.7510;0.46;066/A/NBP/2016
2016-04-05;3.7337;0.22;065/A/NBP/2016
2016-04-04;3.7254;0.16;064/A/NBP/2016
2016-04-01;3.7193;-1.06;063/A/NBP/2016
2016-03-31;3.7590;0.25;062/A/NBP/2016
2016-03-30;3.7495;-1.42;061/A/NBP/2016
2016-03-29;3.8037;-0.36;060/A/NBP/2016
2016-03-25;3.8174;-0.17;059/A/NBP/2016
2016-03-24;3.8240;0.61;058/A/NBP/2016
2016-03-23;3.8010;0.01;057/A/NBP/2016
2016-03-22;3.8005;0.44;056/A/NBP/2016
2016-03-21;3.7838;-0.12;055/A/NBP/2016
2016-03-18;3.7882;-0.41;054/A/NBP/2016
2016-03-17;3.8037;-1.84;053/A/NBP/2016
2016-03-16;3.8749;0.26;052/A/NBP/2016
2016-03-15;3.8649;0.47;051/A/NBP/2016
2016-03-14;3.8470;-1.11;050/A/NBP/2016
2016-03-11;3.8903;-1.06;049/A/NBP/2016
2016-03-10;3.9320;-0.19;048/A/NBP/2016
2016-03-09;3.9395;0.16;047/A/NBP/2016
2016-03-08;3.9333;-0.46;046/A/NBP/2016
2016-03-07;3.9515;-0.08;045/A/NBP/2016
2016-03-04;3.9545;-0.65;044/A/NBP/2016
2016-03-03;3.9805;-0.14;043/A/NBP/2016
2016-03-02;3.9861;-0.16;042/A/NBP/2016
2016-03-01;3.9924;-0.03;041/A/NBP/2016
2016-02-29;3.9935;0.99;040/A/NBP/2016
2016-02-26;3.9545;-0.40;039/A/NBP/2016
2016-02-25;3.9705;-0.25;038/A/NBP/2016
2016-02-24;3.9803;0.33;037/A/NBP/2016
2016-02-23;3.9671;0.71;036/A/NBP/2016
2016-02-22;3.9391;-0.35;035/A/NBP/2016
2016-02-19;3.9531;0.29;034/A/NBP/2016
2016-02-18;3.9416;-0.04;033/A/NBP/2016
2016-02-17;3.9431;0.07;032/A/NBP/2016
2016-02-16;3.9404;0.47;031/A/NBP/2016
2016-02-15;3.9220;0.37;030/A/NBP/2016
2016-02-12;3.9074;-0.37;029/A/NBP/2016
2016-02-11;3.9219;-0.42;028/A/NBP/2016
2016-02-10;3.9383;-0.98;027/A/NBP/2016
2016-02-09;3.9771;0.62;026/A/NBP/2016
2016-02-08;3.9525;0.27;025/A/NBP/2016
2016-02-05;3.9420;-0.18;024/A/NBP/2016
2016-02-04;3.9492;-2.07;023/A/NBP/2016
2016-02-03;4.0325;-0.02;022/A/NBP/2016
2016-02-02;4.0333;-0.75;021/A/NBP/2016
2016-02-01;4.0638;-0.21;020/A/NBP/2016
2016-01-29;4.0723;-0.36;019/A/NBP/2016
2016-01-28;4.0872;-0.66;018/A/NBP/2016
2016-01-27;4.1144;-0.80;017/A/NBP/2016
2016-01-26;4.1475;0.31;016/A/NBP/2016
2016-01-25;4.1346;0.77;015/A/NBP/2016
2016-01-22;4.1031;-0.66;014/A/NBP/2016
2016-01-21;4.1303;1.04;013/A/NBP/2016
2016-01-20;4.0877;-0.10;012/A/NBP/2016
2016-01-19;4.0917;-0.53;011/A/NBP/2016
2016-01-18;4.1133;1.79;010/A/NBP/2016
2016-01-15;4.0411;1.05;009/A/NBP/2016
2016-01-14;3.9990;-0.19;008/A/NBP/2016
2016-01-13;4.0068;-0.25;007/A/NBP/2016
2016-01-12;4.0170;0.21;006/A/NBP/2016
2016-01-11;4.0085;0.31;005/A/NBP/2016
2016-01-08;3.9963;-0.30;004/A/NBP/2016
2016-01-07;4.0085;0.03;003/A/NBP/2016
2016-01-05;4.0073;2.02;002/A/NBP/2016
2016-01-04;3.9281;0.69;001/A/NBP/2016
2015-12-31;3.9011;0.54;254/A/NBP/2015
2015-12-30;3.8801;0.37;253/A/NBP/2015
2015-12-29;3.8659;-0.01;252/A/NBP/2015
2015-12-28;3.8663;-0.08;251/A/NBP/2015
2015-12-24;3.8695;-0.46;250/A/NBP/2015
2015-12-23;3.8872;0.22;249/A/NBP/2015
2015-12-22;3.8787;-1.05;248/A/NBP/2015
2015-12-21;3.9200;-0.91;247/A/NBP/2015
2015-12-18;3.9558;-0.22;246/A/NBP/2015
2015-12-17;3.9646;0.01;245/A/NBP/2015
2015-12-16;3.9644;0.31;244/A/NBP/2015
2015-12-15;3.9523;-0.43;243/A/NBP/2015
2015-12-14;3.9695;-0.06;242/A/NBP/2015
2015-12-11;3.9718;0.30;241/A/NBP/2015
2015-12-10;3.9601;-0.26;240/A/NBP/2015
2015-12-09;3.9705;-0.43;239/A/NBP/2015
2015-12-08;3.9877;0.06;238/A/NBP/2015
2015-12-07;3.9853;0.62;237/A/NBP/2015
2015-12-04;3.9607;-1.96;236/A/NBP/2015
2015-12-03;4.0400;0.24;235/A/NBP/2015
2015-12-02;4.0305;0.14;234/A/NBP/2015
2015-12-01;4.0248;-0.14;233/A/NBP/2015
2015-11-30;4.0304;-0.07;232/A/NBP/2015
2015-11-27;4.0333;0.09;231/A/NBP/2015
2015-11-26;4.0298;0.21;230/A/NBP/2015
2015-11-25;4.0215;0.48;229/A/NBP/2015
2015-11-24;4.0021;0.35;228/A/NBP/2015
2015-11-23;3.9880;0.44;227/A/NBP/2015
2015-11-20;3.9706;-0.12;226/A/NBP/2015
2015-11-19;3.9754;-0.12;225/A/NBP/2015
2015-11-18;3.9802;0.07;224/A/NBP/2015
2015-11-17;3.9775;0.49;223/A/NBP/2015
2015-11-16;3.9581;0.49;222/A/NBP/2015
2015-11-13;3.9388;-0.12;221/A/NBP/2015
2015-11-12;3.9434;-0.34;220/A/NBP/2015
2015-11-10;3.9570;-0.09;219/A/NBP/2015
2015-11-09;3.9605;1.36;218/A/NBP/2015
2015-11-06;3.9075;0.39;217/A/NBP/2015
2015-11-05;3.8925;0.13;216/A/NBP/2015
2015-11-04;3.8876;0.51;215/A/NBP/2015
2015-11-03;3.8678;0.23;214/A/NBP/2015
2015-11-02;3.8590;-0.41;213/A/NBP/2015
2015-10-30;3.8748;-0.58;212/A/NBP/2015
2015-10-29;3.8974;0.38;211/A/NBP/2015
2015-10-28;3.8826;0.41;210/A/NBP/2015
2015-10-27;3.8669;0.06;209/A/NBP/2015
2015-10-26;3.8645;1.16;208/A/NBP/2015
2015-10-23;3.8200;1.04;207/A/NBP/2015
2015-10-22;3.7806;0.48;206/A/NBP/2015
2015-10-21;3.7627;0.65;205/A/NBP/2015
2015-10-20;3.7385;0.32;204/A/NBP/2015
2015-10-19;3.7265;0.06;203/A/NBP/2015
2015-10-16;3.7243;0.80;202/A/NBP/2015
